1 1.354350607 2.563527311 1.878590781
2 4.063015659 7.690585883 5.63578677
3 7.896017607 2.563527311 1.878590781
4 10.60468266 7.690585883 5.63578677
5 14.43768461 2.563527311 1.878590781
6 17.14634966 7.690585883 5.63578677
7 20.97935161 2.563527311 1.878590781
8 23.68801666 7.690585883 5.63578677
9 27.52101861 2.563527311 1.878590781
10 30.22968366 7.690585883 5.63578677
11 1.354350607 12.81764731 1.878590781
12 4.063015659 17.94470588 5.63578677
13 7.896017607 12.81764731 1.878590781
14 10.60468266 17.94470588 5.63578677
15 14.43768461 12.81764731 1.878590781
16 17.14634966 17.94470588 5.63578677
17 20.97935161 12.81764731 1.878590781
18 23.68801666 17.94470588 5.63578677
19 27.52101861 12.81764731 1.878590781
20 30.22968366 17.94470588 5.63578677
21 1.354350607 23.07176731 1.878590781
22 4.063015659 28.19882588 5.63578677
23 7.896017607 23.07176731 1.878590781
24 10.60468266 28.19882588 5.63578677
25 14.43768461 23.07176731 1.878590781
26 17.14634966 28.19882588 5.63578677
27 20.97935161 23.07176731 1.878590781
28 23.68801666 28.19882588 5.63578677
29 27.52101861 23.07176731 1.878590781
30 30.22968366 28.19882588 5.63578677
31 1.354350607 33.32588731 1.878590781
32 4.063015659 38.45294588 5.63578677
33 7.896017607 33.32588731 1.878590781
34 10.60468266 38.45294588 5.63578677
35 14.43768461 33.32588731 1.878590781
36 17.14634966 38.45294588 5.63578677
37 20.97935161 33.32588731 1.878590781
38 23.68801666 38.45294588 5.63578677
39 27.52101861 33.32588731 1.878590781
40 30.22968366 38.45294588 5.63578677
41 1.354350607 43.58000731 1.878590781
42 4.063015659 48.70706588 5.63578677
43 7.896017607 43.58000731 1.878590781
44 10.60468266 48.70706588 5.63578677
45 14.43768461 43.58000731 1.878590781
46 17.14634966 48.70706588 5.63578677
47 20.97935161 43.58000731 1.878590781
48 23.68801666 48.70706588 5.63578677
49 27.52101861 43.58000731 1.878590781
50 30.22968366 48.70706588 5.63578677
51 0.2300425871 2.563527311 9.392970341
52 2.938707639 7.690585883 13.15016633
53 6.771709587 2.563527311 9.392970341
54 9.480374639 7.690585883 13.15016633
55 13.31337659 2.563527311 9.392970341
56 16.02204164 7.690585883 13.15016633
57 19.85504359 2.563527311 9.392970341
58 22.56370864 7.690585883 13.15016633
59 26.39671059 2.563527311 9.392970341
60 29.10537564 7.690585883 13.15016633
61 0.2300425871 12.81764731 9.392970341
62 2.938707639 17.94470588 13.15016633
63 6.771709587 12.81764731 9.392970341
64 9.480374639 17.94470588 13.15016633
65 13.31337659 12.81764731 9.392970341
66 16.02204164 17.94470588 13.15016633
67 19.85504359 12.81764731 9.392970341
68 22.56370864 17.94470588 13.15016633
69 26.39671059 12.81764731 9.392970341
70 29.10537564 17.94470588 13.15016633
71 0.2300425871 23.07176731 9.392970341
72 2.938707639 28.19882588 13.15016633
73 6.771709587 23.07176731 9.392970341
74 9.480374639 28.19882588 13.15016633
75 13.31337659 23.07176731 9.392970341
76 16.02204164 28.19882588 13.15016633
77 19.85504359 23.07176731 9.392970341
78 22.56370864 28.19882588 13.15016633
79 26.39671059 23.07176731 9.392970341
80 29.10537564 28.19882588 13.15016633
81 0.2300425871 33.32588731 9.392970341
82 2.938707639 38.45294588 13.15016633
83 6.771709587 33.32588731 9.392970341
84 9.480374639 38.45294588 13.15016633
85 13.31337659 33.32588731 9.392970341
86 16.02204164 38.45294588 13.15016633
87 19.85504359 33.32588731 9.392970341
88 22.56370864 38.45294588 13.15016633
89 26.39671059 33.32588731 9.392970341
90 29.10537564 38.45294588 13.15016633
91 0.2300425871 43.58000731 9.392970341
92 2.938707639 48.70706588 13.15016633
93 6.771709587 43.58000731 9.392970341
94 9.480374639 48.70706588 13.15016633
95 13.31337659 43.58000731 9.392970341
96 16.02204164 48.70706588 13.15016633
97 19.85504359 43.58000731 9.392970341
98 22.56370864 48.70706588 13.15016633
99 26.39671059 43.58000731 9.392970341
100 29.10537564 48.70706588 13.15016633
101 -0.8942654329 2.563527311 16.9073499
102 1.814399619 7.690585883 20.66454589
103 5.647401567 2.563527311 16.9073499
104 8.356066619 7.690585883 20.66454589
105 12.18906857 2.563527311 16.9073499
106 14.89773362 7.690585883 20.66454589
107 18.73073557 2.563527311 16.9073499
108 21.43940062 7.690585883 20.66454589
109 25.27240257 2.563527311 16.9073499
110 27.98106762 7.690585883 20.66454589
111 -0.8942654329 12.81764731 16.9073499
112 1.814399619 17.94470588 20.66454589
113 5.647401567 12.81764731 16.9073499
114 8.356066619 17.94470588 20.66454589
115 12.18906857 12.81764731 16.9073499
116 14.89773362 17.94470588 20.66454589
117 18.73073557 12.81764731 16.9073499
118 21.43940062 17.94470588 20.66454589
119 25.27240257 12.81764731 16.9073499
120 27.98106762 17.94470588 20.66454589
121 -0.8942654329 23.07176731 16.9073499
122 1.814399619 28.19882588 20.66454589
123 5.647401567 23.07176731 16.9073499
124 8.356066619 28.19882588 20.66454589
125 12.18906857 23.07176731 16.9073499
126 14.89773362 28.19882588 20.66454589
127 18.73073557 23.07176731 16.9073499
128 21.43940062 28.19882588 20.66454589
129 25.27240257 23.07176731 16.9073499
130 27.98106762 28.19882588 20.66454589
131 -0.8942654329 33.32588731 16.9073499
132 1.814399619 38.45294588 20.66454589
133 5.647401567 33.32588731 16.9073499
134 8.356066619 38.45294588 20.66454589
135 12.18906857 33.32588731 16.9073499
136 14.89773362 38.45294588 20.66454589
137 18.73073557 33.32588731 16.9073499
138 21.43940062 38.45294588 20.66454589
139 25.27240257 33.32588731 16.9073499
140 27.98106762 38.45294588 20.66454589
141 -0.8942654329 43.58000731 16.9073499
142 1.814399619 48.70706588 20.66454589
143 5.647401567 43.58000731 16.9073499
144 8.356066619 48.70706588 20.66454589
145 12.18906857 43.58000731 16.9073499
146 14.89773362 48.70706588 20.66454589
147 18.73073557 43.58000731 16.9073499
148 21.43940062 48.70706588 20.66454589
149 25.27240257 43.58000731 16.9073499
150 27.98106762 48.70706588 20.66454589
