3.38207 4.50033 0.00550645
2.25522 4.64984 -0.0881947
2.36595 4.89079 0.0656499
3.3148 4.45341 -0.0316863
3.35913 4.46852 -0.016123
2.39181 3.55353 5.07434
1.20704 1.3223 4.80807
2.63161 3.36397 4.86978
0.842053 1.68285 5.14845
0.756229 2.17692 5.39346
0.831716 2.57606 5.51401
0.632593 4.99861 3.65086
0.588456 4.993 3.71055
0.923171 5.01297 3.75447
0.645158 1.90392 5.2285
-0.136264 1.28543 0.312045
-1.40902 0.385064 0.994746
-0.233249 1.42208 0.279484
-1.33048 0.0288428 1.12231
0.00027714 -0.492776 1.01138
0.453469 0.477208 3.84537
-0.673402 0.626722 3.75163
0.342745 0.236267 3.69154
-0.650448 0.658564 3.77328
-0.606116 0.673675 3.78884
-1.80146 0.610598 2.40769
-1.94378 1.30487 2.11219
1.86665 3.44421 -1.39126
2.06355 3.22315 -1.47131
1.95247 2.95014 -1.63627
0.077094 1.76311 -1.1126
1.50167 3.80476 -1.05089
0.316896 1.57351 -1.31717
1.87699 2.551 -1.75683
-0.34395 1.64299 0.117477
0.96446 0.19166 -0.197236
1.78574 0.114056 0.00277253
2.12018 0.134006 0.0466596
2.07608 0.128402 0.106296
1.91111 5.87657 2.34642
2.08282 5.64487 1.86283
2.03425 5.68168 1.91383
2.66723 5.70309 2.74511
2.5333 5.78602 2.83034
1.67175 5.08138 3.9535
0.659832 5.06721 3.51528
0.543221 1.79936 5.21796
0.962029 1.20406 5.018
0.447117 1.40514 5.13786
1.21248 0.981531 4.78572
-1.44058 2.99282 2.27362
-1.47238 2.93481 2.30346
-1.45043 3.00866 2.32387
1.26709 1.03067 4.7401
0.0414433 -0.576075 1.01201
1.03686 0.0456252 -0.19634
0.175322 -0.658978 0.926794
0.674432 -0.554652 1.84333
0.625871 -0.517854 1.89432
0.797572 -0.749543 1.41075
2.04884 0.0597974 0.241894
1.49623 4.14552 -1.02854
1.74668 3.92301 -1.26081
2.26159 3.72196 -1.38066
2.16547 3.3277 -1.46077
1.44162 4.09638 -0.98292
-0.54536 3.22883 1.31077
-0.0819731 3.76204 0.390767
-0.312128 3.1561 1.07525
-0.822071 4.65604 0.695736
0.552921 6.49385 2.00134
0.155373 6.1331 2.48447
1.49809 6.21828 2.07534
-0.179152 6.45379 1.82364
-0.123294 6.46313 1.82646
-0.187715 6.45521 1.80712
-1.27984 1.00606 5.02987
-0.945309 1.32677 5.6907
-0.261693 1.42129 5.56662
-2.60938 3.25456 4.35407
-1.95826 3.88182 3.39429
-2.51848 3.41094 3.71835
-1.69559 4.04171 3.68643
-1.67742 1.36684 5.51301
-1.00136 1.33614 5.68787
-1.8169 1.5293 5.60358
-1.61752 2.72469 2.33478
2.55328 -1.00603 1.27267
1.21058 -1.09123 1.68182
2.15572 -1.36679 1.75582
2.83228 -1.33606 1.9308
2.88785 -1.32677 1.9336
2.89637 -1.32818 1.95003
5.22715 1.71616 0.0388984
4.40416 1.08536 0.0707419
5.31806 1.87257 -0.596958
4.66693 1.24529 0.362973
4.52557 3.59781 -1.84642
3.70989 3.79097 -1.9307
4.38611 3.76025 -1.75585
3.65384 3.80033 -1.93353
3.98843 4.12109 -1.27259
2.97054 3.70584 -1.8095
1.0323 6.81687 1.80761
0.900037 7.19759 1.08227
1.22368 6.99954 0.597019
2.13748 6.21235 -0.0706832
2.48836 5.70959 0.290741
1.33047 5.15578 -1.12233
-0.041373 4.551 -1.01208
-0.00025287 4.6342 -1.01145
1.35393 4.38677 -1.1714
0.233285 6.5491 -0.279514
1.40899 5.51195 -0.99478
0.13632 6.41248 -0.312069
1.87473 6.3723 -0.362904
0.692437 6.65634 1.91073
0.0439063 4.05445 -0.677016
-0.175307 4.46807 -0.926843
-1.03686 5.17273 0.19629
-1.0979 5.07768 0.607205
-0.964468 5.31874 0.197186
-0.316826 6.70062 1.31711
-0.43061 6.49182 1.61943
-0.0770259 6.89019 1.11256
0.343994 6.77001 -0.117504
0.6466 7.23634 0.885489
0.728457 7.05165 0.0955531
1.3146 6.84312 -0.0389108
-2.42396 4.74205 2.76245
-2.47902 5.86732 2.58581
-2.50249 5.09821 2.63489
-2.33669 6.10862 2.7287
-1.57782 5.60435 3.66892
-1.4671 5.3634 3.82277
-1.34468 4.54449 4.0479
-2.0315 4.51646 1.34949
-1.88919 3.8222 1.64497
-1.51027 3.13466 1.82335
-0.47392 5.78564 3.74102
-0.45099 5.75384 3.76264
-0.518291 5.80077 3.72544
0.280025 5.04857 3.98401
-1.57149 6.53214 2.37658
-0.862406 6.54827 1.94767
-2.08619 6.33118 2.49636
-2.33861 5.8879 2.20622
-1.91381 4.99917 1.04004
-0.280528 4.42148 4.12766
-1.75019 4.60923 5.61995
-2.33505 4.03571 5.83248
-1.79874 4.57244 5.67093
-2.80069 3.43736 5.56487
-2.93302 3.05651 4.83931
-1.29962 4.46807 6.58754
-1.16568 4.551 6.5023
-1.92191 4.3775 6.1036
0.370008 4.36619 5.9635
0.229617 4.38677 6.34298
-1.0804 4.05445 6.83736
-2.02428 2.07061 6.43222
-1.77092 2.10933 6.62892
0.377361 3.80476 6.46349
0.317309 4.09638 6.53146
-1.04721 1.76311 6.40178
0.371917 4.14552 6.48584
-0.936717 1.3282 5.70727
-2.15662 1.68976 5.70665
-0.807412 1.57351 6.19721
-0.693698 1.36483 5.89506
0.622369 3.92301 6.25357
0.742344 3.44421 6.12312
0.752679 2.551 5.75755
0.828166 2.95014 5.87811
-3.10453 3.20244 3.8528
-3.18634 3.01778 4.64265
-3.28761 1.89823 2.4464
-3.52083 1.97096 2.68191
-2.3227 1.9924 1.93382
-3.87687 1.07259 4.4342
-3.75099 1.365 3.36643
-1.4043 -0.07846 3.5303
-1.71285 -0.134037 3.80387
-1.75699 -0.128427 3.86355
-1.78424 -0.05981 3.99915
-3.03547 0.74954 5.16787
-2.62231 1.09134 5.43901
-3.0109 0.471004 3.06146
-3.65766 0.658991 4.68401
-2.79612 -0.0456705 3.56091
-2.73508 0.0493803 3.14999
-1.91916 0.1279 2.71713
-2.04753 -0.114073 3.75995
2.78577 -1.76312 2.6446
3.13933 -1.3648 2.13777
3.02557 -1.57355 2.44003
2.01615 -1.52935 1.84647
1.67638 -1.68984 1.94957
1.80866 -2.07057 2.67495
2.06207 -2.10931 2.87172
2.47538 -1.42209 4.03669
2.36469 -1.64299 3.87468
2.57236 -1.28545 4.06926
3.67316 -0.191663 3.56001
1.98022 -1.92465 3.66161
3.74555 -0.0456705 3.56091
3.80659 0.0493803 3.14999
0.220316 -0.582555 3.46647
0.571159 -1.08528 3.8279
1.48508 -1.87256 3.16013
1.37816 -0.028895 4.87947
1.35474 0.740338 4.92855
1.29962 -0.385099 4.75191
0.83393 -1.24522 4.12016
2.6648 1.07259 4.4342
2.884 0.658991 4.68401
2.75005 0.576049 4.76927
1.39418 -1.71615 3.79607
2.70888 0.492738 4.76863
5.13264 0.385064 0.994746
4.05322 0.582527 -0.290763
4.17567 -0.236268 -0.065665
4.28642 -0.477238 0.0881964
5.04545 -0.981515 1.02851
5.18773 -0.740289 1.17136
5.21118 0.0288428 1.12231
3.18256 -0.658606 0.0161633
3.22685 -0.673702 0.0317124
3.1596 -0.626769 -0.00548162
3.57106 -1.42123 1.80958
4.2801 -1.40511 1.38069
2.42862 0.0784381 -0.226814
4.79491 -1.2041 1.26087
2.98924 0.705566 -0.37049
5.04732 -0.760858 1.55096
4.62251 0.1279 2.71713
4.86529 3.43736 -1.94951
5.50936 1.68976 -1.80773
4.73295 3.05651 -2.67507
5.6417 2.07061 -1.08216
3.64525 3.79891 -1.95009
3.40235 3.76229 -2.13778
3.51612 3.55353 -2.44004
3.75592 3.36397 -2.6446
4.47964 3.01778 -2.87173
3.78911 1.07259 -3.08018
4.00831 0.658991 -2.83037
4.6305 0.74954 -2.34651
5.04367 1.09134 -2.07537
4.50734 0.554617 -1.91384
